,week_number,geography_code,functional_class,congestion_pct_x,weighted_avg_tti_x,congestion_pct_y,weighted_avg_tti_y,congestion_pct_xy_pct,weighted_avg_tti_xy_pct,Road,Name,county,county names,weeknum_Friday
312,12,ca_modoc,2,0.009016667,1.152033333,0.007443596,1.149871991,1.211332138,1.001879638,Freeway,ca_modoc Freeway,modoc,Modoc,3/15/2020
313,12,ca_modoc,3,0.261179167,1.274879167,0.25864784,1.276733758,1.009786771,0.998547394,Arterial,ca_modoc Arterial,modoc,Modoc,3/15/2020
314,12,ca_mono,2,0.056404167,1.126554167,0.051034414,1.119041319,1.105218277,1.006713646,Freeway,ca_mono Freeway,mono,Mono,3/15/2020
315,12,ca_mono,3,0.140458333,1.151225,0.135923573,1.147059954,1.033362578,1.003631062,Arterial,ca_mono Arterial,mono,Mono,3/15/2020
316,12,ca_monterey,2,0.009925,1.0436375,0.038596836,1.097161806,0.257145427,0.951215668,Freeway,ca_monterey Freeway,monterey,Monterey,3/15/2020
317,12,ca_monterey,3,0.152616667,1.203716667,0.178467245,1.238890895,0.855152251,0.971608292,Arterial,ca_monterey Arterial,monterey,Monterey,3/15/2020
318,12,ca_napa,2,0.0255375,1.027633333,0.199457986,1.282649113,0.128034482,0.801180403,Freeway,ca_napa Freeway,napa,Napa,3/15/2020
319,12,ca_napa,3,0.058241667,1.138379167,0.117822608,1.227734838,0.494316563,0.92721908,Arterial,ca_napa Arterial,napa,Napa,3/15/2020
320,12,ca_nevada,1,0.229175,1.507191667,0.055831327,1.090794637,4.104774356,1.381737327,Freeway,ca_nevada Freeway,nevada,Nevada,3/15/2020
321,12,ca_nevada,3,0.015241667,1.091429167,0.018101929,1.096269907,0.841991296,0.995584353,Arterial,ca_nevada Arterial,nevada,Nevada,3/15/2020
322,12,ca_orange,1,0.005229167,1.000658333,0.170671991,1.279389352,0.030638693,0.782137456,Freeway,ca_orange Freeway,orange,Orange,3/15/2020
323,12,ca_orange,2,0.016370833,1.004829167,0.221766975,1.398415316,0.073819978,0.718548456,Freeway,ca_orange Freeway,orange,Orange,3/15/2020
324,12,ca_orange,3,0.206870833,1.234058333,0.352037191,1.397997878,0.587639143,0.882732623,Arterial,ca_orange Arterial,orange,Orange,3/15/2020
325,12,ca_placer,1,0.136508333,1.204954167,0.045724421,1.072287616,2.985457868,1.123722916,Freeway,ca_placer Freeway,placer,Placer,3/15/2020
326,12,ca_placer,2,0.024891667,1.026695833,0.102779552,1.129377199,0.242185007,0.909081425,Freeway,ca_placer Freeway,placer,Placer,3/15/2020
327,12,ca_placer,3,0.050533333,1.103316667,0.081171875,1.139249653,0.622547321,0.968459077,Arterial,ca_placer Arterial,placer,Placer,3/15/2020
328,12,ca_plumas,2,0.003366667,1.063091667,0.003790509,1.050014738,0.888183206,1.012454043,Freeway,ca_plumas Freeway,plumas,Plumas,3/15/2020
329,12,ca_plumas,3,0.039683333,1.157716667,0.029894174,1.141689043,1.327460422,1.014038519,Arterial,ca_plumas Arterial,plumas,Plumas,3/15/2020
330,12,ca_riverside,1,0.004125,1.052575,0.063968056,1.170567361,0.064485312,0.899200708,Freeway,ca_riverside Freeway,riverside,Riverside,3/15/2020
331,12,ca_riverside,2,0.0374875,1.0629625,0.160301813,1.280027045,0.233855745,0.830421907,Freeway,ca_riverside Freeway,riverside,Riverside,3/15/2020
332,12,ca_riverside,3,0.080695833,1.132283333,0.140638503,1.199495139,0.573781941,0.943966588,Arterial,ca_riverside Arterial,riverside,Riverside,3/15/2020
333,12,ca_sacramento,1,0.0041,1.0226875,0.1508,1.278408025,0.027188329,0.799969556,Freeway,ca_sacramento Freeway,sacramento,Sacramento,3/15/2020
334,12,ca_sacramento,2,0.0177125,1.0152375,0.164867052,1.286977083,0.10743505,0.788854373,Freeway,ca_sacramento Freeway,sacramento,Sacramento,3/15/2020
335,12,ca_sacramento,3,0.162508333,1.211075,0.312876543,1.374192052,0.519400821,0.881299668,Arterial,ca_sacramento Arterial,sacramento,Sacramento,3/15/2020
336,12,ca_san_benito,2,0.009216667,1.004733333,0.024285301,1.027946181,0.379516264,0.977418227,Freeway,ca_san_benito Freeway,san_benito,San Benito,3/15/2020
337,12,ca_san_benito,3,0.162354167,1.170516667,0.178906173,1.201289275,0.907482196,0.974383682,Arterial,ca_san_benito Arterial,san_benito,San Benito,3/15/2020
338,12,ca_san_bernardino,1,0.0118375,1.064070833,0.06356277,1.142896065,0.18623323,0.931030271,Freeway,ca_san_bernardino Freeway,san_bernardino,San Bernardino,3/15/2020
339,12,ca_san_bernardino,2,0.024825,1.0500875,0.071723688,1.131099807,0.346119958,0.928377402,Freeway,ca_san_bernardino Freeway,san_bernardino,San Bernardino,3/15/2020
340,12,ca_san_bernardino,3,0.0823875,1.130466667,0.105346682,1.155554321,0.782060701,0.978289507,Arterial,ca_san_bernardino Arterial,san_bernardino,San Bernardino,3/15/2020
341,12,ca_san_diego,1,0.011129167,1.014566667,0.114206867,1.217767593,0.097447438,0.83313653,Freeway,ca_san_diego Freeway,san_diego,San Diego,3/15/2020
342,12,ca_san_diego,2,0.019583333,1.015679167,0.18472064,1.36029591,0.106015945,0.746660457,Freeway,ca_san_diego Freeway,san_diego,San Diego,3/15/2020
343,12,ca_san_diego,3,0.08925,1.164591667,0.170961111,1.263078434,0.522048549,0.922026404,Arterial,ca_san_diego Arterial,san_diego,San Diego,3/15/2020
344,12,ca_san_francisco,2,0.116191667,1.0639125,0.369073534,1.614928665,0.314819829,0.658798449,Freeway,ca_san_francisco Freeway,san_francisco,San Francisco,3/15/2020
345,12,ca_san_francisco,3,0.3366875,1.3457375,0.486592515,1.658407022,0.691929056,0.811463942,Arterial,ca_san_francisco Arterial,san_francisco,San Francisco,3/15/2020
346,12,ca_san_joaquin,1,0.000966667,1.063666667,0.03090216,1.101588503,0.031281524,0.965575316,Freeway,ca_san_joaquin Freeway,san_joaquin,San Joaquin,3/15/2020
347,12,ca_san_joaquin,2,0.020666667,1.057779167,0.061013465,1.115590895,0.338723048,0.948178379,Freeway,ca_san_joaquin Freeway,san_joaquin,San Joaquin,3/15/2020
348,12,ca_san_joaquin,3,0.028391667,1.054825,0.05686142,1.094359491,0.499313362,0.963874311,Arterial,ca_san_joaquin Arterial,san_joaquin,San Joaquin,3/15/2020
349,12,ca_san_luis_obispo,2,0.002841667,1.0077,0.010887269,1.009026466,0.261008228,0.9986854,Freeway,ca_san_luis_obispo Freeway,san_luis_obispo,San Luis Obispo,3/15/2020
350,12,ca_san_luis_obispo,3,0.027708333,1.087041667,0.030844174,1.085611227,0.898332793,1.001317635,Arterial,ca_san_luis_obispo Arterial,san_luis_obispo,San Luis Obispo,3/15/2020
351,12,ca_san_mateo,2,0.0226875,1.011441667,0.257363657,1.451409606,0.088153472,0.696868522,Freeway,ca_san_mateo Freeway,san_mateo,San Mateo,3/15/2020
352,12,ca_san_mateo,3,0.094983333,1.1378625,0.194923573,1.239418943,0.487285002,0.918061247,Arterial,ca_san_mateo Arterial,san_mateo,San Mateo,3/15/2020
353,12,ca_santa_barbara,2,0.000875,1.008154167,0.042797724,1.050169599,0.020445013,0.959991765,Freeway,ca_santa_barbara Freeway,santa_barbara,Santa Barbara,3/15/2020
354,12,ca_santa_barbara,3,0.045170833,1.0626625,0.06296848,1.072769637,0.717356261,0.990578464,Arterial,ca_santa_barbara Arterial,santa_barbara,Santa Barbara,3/15/2020
355,12,ca_santa_clara,2,0.020866667,1.0439625,0.191048457,1.408471296,0.109221854,0.741202538,Freeway,ca_santa_clara Freeway,santa_clara,Santa Clara,3/15/2020
356,12,ca_santa_clara,3,0.1950875,1.225929167,0.316357562,1.406958025,0.616667732,0.871333149,Arterial,ca_santa_clara Arterial,santa_clara,Santa Clara,3/15/2020
357,12,ca_santa_cruz,2,0.000929167,1.0093625,0.111234529,1.326956019,0.008353222,0.760660102,Freeway,ca_santa_cruz Freeway,santa_cruz,Santa Cruz,3/15/2020
358,12,ca_santa_cruz,3,0.090916667,1.134325,0.11663858,1.159977971,0.779473365,0.97788495,Arterial,ca_santa_cruz Arterial,santa_cruz,Santa Cruz,3/15/2020
359,12,ca_shasta,1,0.010925,1.144291667,0.004597724,1.097233063,2.376175812,1.04288843,Freeway,ca_shasta Freeway,shasta,Shasta,3/15/2020
360,12,ca_shasta,2,0.005029167,1.081441667,0.009105478,1.07371277,0.552323167,1.007198291,Freeway,ca_shasta Freeway,shasta,Shasta,3/15/2020
361,12,ca_shasta,3,0.0214125,1.078733333,0.026947492,1.079090085,0.79460084,0.999669396,Arterial,ca_shasta Arterial,shasta,Shasta,3/15/2020
362,12,ca_sierra,1,0.064458333,1.142166667,0.020135185,1.046462114,3.201278396,1.091455344,Freeway,ca_sierra Freeway,sierra,Sierra,3/15/2020
363,12,ca_sierra,2,0.044808333,1.0647375,0.001875926,1.028696489,23.88598223,1.035035612,Freeway,ca_sierra Freeway,sierra,Sierra,3/15/2020
364,12,ca_sierra,3,0.336645833,1.3319625,0.390391358,1.372368866,0.862329113,0.970557212,Arterial,ca_sierra Arterial,sierra,Sierra,3/15/2020
365,12,ca_siskiyou,1,0.013316667,1.0905875,0.013630941,1.088105208,0.976944021,1.002281297,Freeway,ca_siskiyou Freeway,siskiyou,Siskiyou,3/15/2020
366,12,ca_siskiyou,2,0.002770833,1.095966667,0.005791435,1.099415818,0.478436388,0.996862742,Freeway,ca_siskiyou Freeway,siskiyou,Siskiyou,3/15/2020
367,12,ca_siskiyou,3,0.4437625,1.365883333,0.430692863,1.357807639,1.030345609,1.005947598,Arterial,ca_siskiyou Arterial,siskiyou,Siskiyou,3/15/2020
368,12,ca_solano,2,0.0126625,1.007325,0.071829012,1.113420332,0.176286706,0.904712238,Freeway,ca_solano Freeway,solano,Solano,3/15/2020
369,12,ca_solano,3,0.079233333,1.129529167,0.136471258,1.223836265,0.580586232,0.922941409,Arterial,ca_solano Arterial,solano,Solano,3/15/2020
370,12,ca_sonoma,2,0.01075,1.022995833,0.117607099,1.323591049,0.091406047,0.772894191,Freeway,ca_sonoma Freeway,sonoma,Sonoma,3/15/2020
371,12,ca_sonoma,3,0.0390125,1.131641667,0.080762384,1.187617014,0.483052851,0.95286751,Arterial,ca_sonoma Arterial,sonoma,Sonoma,3/15/2020
372,12,ca_stanislaus,1,0,1.08235,0.001000579,1.068990818,0,1.012497004,Freeway,ca_stanislaus Freeway,stanislaus,Stanislaus,3/15/2020
373,12,ca_stanislaus,2,0.006670833,1.043625,0.039609028,1.076046875,0.168416992,0.969869459,Freeway,ca_stanislaus Freeway,stanislaus,Stanislaus,3/15/2020
374,12,ca_stanislaus,3,0.072320833,1.1285125,0.1015201,1.156664699,0.712379451,0.975660882,Arterial,ca_stanislaus Arterial,stanislaus,Stanislaus,3/15/2020
375,12,ca_sutter,2,0.018279167,1.0273375,0.031265779,1.04198615,0.584638127,0.985941608,Freeway,ca_sutter Freeway,sutter,Sutter,3/15/2020
376,12,ca_sutter,3,0.0236875,1.037020833,0.035347878,1.043032137,0.67012509,0.994236703,Arterial,ca_sutter Arterial,sutter,Sutter,3/15/2020
377,12,ca_tehama,1,0.000554167,1.072520833,0.000875309,1.063755594,0.633110014,1.0082399,Freeway,ca_tehama Freeway,tehama,Tehama,3/15/2020
378,12,ca_tehama,2,0.0046,1.097775,0.008465046,1.099273573,0.543411086,0.998636761,Freeway,ca_tehama Freeway,tehama,Tehama,3/15/2020
379,12,ca_tehama,3,0.19135,1.219308333,0.192096528,1.224310687,0.996113788,0.995914147,Arterial,ca_tehama Arterial,tehama,Tehama,3/15/2020
380,12,ca_trinity,2,0.013225,1.131645833,0.014975347,1.131215201,0.883118088,1.000380682,Freeway,ca_trinity Freeway,trinity,Trinity,3/15/2020
381,12,ca_trinity,3,0.488041667,1.4067,0.487851003,1.407877006,1.000390823,0.999163985,Arterial,ca_trinity Arterial,trinity,Trinity,3/15/2020
382,12,ca_tulare,2,0.007970833,1.117091667,0.003724846,1.063670718,2.139909682,1.050223202,Freeway,ca_tulare Freeway,tulare,Tulare,3/15/2020
383,12,ca_tulare,3,0.037358333,1.0959,0.052354707,1.107955826,0.713562077,0.989118857,Arterial,ca_tulare Arterial,tulare,Tulare,3/15/2020
384,12,ca_tuolumne,2,0.0011875,1.049008333,0.00484784,1.064207523,0.244954479,0.985717833,Freeway,ca_tuolumne Freeway,tuolumne,Tuolumne,3/15/2020
385,12,ca_tuolumne,3,0.055395833,1.100833333,0.025912654,1.07305216,2.137790774,1.025889862,Arterial,ca_tuolumne Arterial,tuolumne,Tuolumne,3/15/2020
386,12,ca_ventura,2,0.0068,1.007875,0.083937577,1.103318133,0.081012584,0.913494458,Freeway,ca_ventura Freeway,ventura,Ventura,3/15/2020
387,12,ca_ventura,3,0.21125,1.220704167,0.254070062,1.259195718,0.831463568,0.969431638,Arterial,ca_ventura Arterial,ventura,Ventura,3/15/2020
388,12,ca_yolo,1,0,1.062379167,0.014199035,1.088790818,0,0.975742217,Freeway,ca_yolo Freeway,yolo,Yolo,3/15/2020
389,12,ca_yolo,2,0.007229167,1.021008333,0.074144252,1.140084105,0.097501378,0.895555274,Freeway,ca_yolo Freeway,yolo,Yolo,3/15/2020
390,12,ca_yolo,3,0.045595833,1.1148375,0.060047145,1.125202276,0.759333908,0.990788522,Arterial,ca_yolo Arterial,yolo,Yolo,3/15/2020
391,12,ca_yuba,2,0.026304167,1.024266667,0.070353279,1.090291204,0.37388686,0.939443209,Freeway,ca_yuba Freeway,yuba,Yuba,3/15/2020
392,12,ca_yuba,3,0.0867375,1.115466667,0.08906902,1.129193634,0.973823445,0.987843566,Arterial,ca_yuba Arterial,yuba,Yuba,3/15/2020
393,13,ca_alameda,2,0.018083333,1.004583333,0.271288542,1.56924784,0.066657195,0.64016869,Freeway,ca_alameda Freeway,alameda,Alameda,3/22/2020
394,13,ca_alameda,3,0.2059125,1.236133333,0.378471721,1.454421991,0.544063106,0.849913809,Arterial,ca_alameda Arterial,alameda,Alameda,3/22/2020
395,13,ca_alpine,3,0.005954167,1.054029167,0.006346682,1.050450116,0.938154231,1.003407159,Arterial,ca_alpine Arterial,alpine,Alpine,3/22/2020
396,13,ca_amador,2,0.014554167,1.0613875,0.027373225,1.074440355,0.531693525,0.987851485,Freeway,ca_amador Freeway,amador,Amador,3/22/2020
397,13,ca_amador,3,0.001925,1.072595833,0.003678897,1.070426543,0.523254716,1.002026566,Arterial,ca_amador Arterial,amador,Amador,3/22/2020
398,13,ca_butte,2,0.0008125,1.005504167,0.008395988,1.028147415,0.096772415,0.977976652,Freeway,ca_butte Freeway,butte,Butte,3/22/2020
399,13,ca_butte,3,0.081716667,1.145366667,0.090436921,1.15761061,0.903576388,0.98942309,Arterial,ca_butte Arterial,butte,Butte,3/22/2020
400,13,ca_calaveras,2,0.003179167,1.017304167,0.011620756,1.034552083,0.273576574,0.983328131,Freeway,ca_calaveras Freeway,calaveras,Calaveras,3/22/2020
401,13,ca_calaveras,3,0.0454625,1.092129167,0.044132716,1.089768017,1.030131478,1.002166654,Arterial,ca_calaveras Arterial,calaveras,Calaveras,3/22/2020
402,13,ca_colusa,1,0.000225,1.070133333,0.000250617,1.061578434,0.897783251,1.00805866,Freeway,ca_colusa Freeway,colusa,Colusa,3/22/2020
403,13,ca_colusa,2,0.004029167,1.019504167,0.005974306,1.018338966,0.674415901,1.001144217,Freeway,ca_colusa Freeway,colusa,Colusa,3/22/2020
404,13,ca_colusa,3,0.031308333,1.1338125,0.035786613,1.139918364,0.874861604,0.994643595,Arterial,ca_colusa Arterial,colusa,Colusa,3/22/2020
405,13,ca_contra_costa,2,0.016916667,1.0040875,0.178168866,1.380898264,0.094947378,0.72712634,Freeway,ca_contra_costa Freeway,contra_costa,Contra Costa,3/22/2020
406,13,ca_contra_costa,3,0.075620833,1.10605,0.194797801,1.261914815,0.388201679,0.87648547,Arterial,ca_contra_costa Arterial,contra_costa,Contra Costa,3/22/2020
407,13,ca_del_norte,2,0.006625,1.07635,0.006797685,1.093112191,0.974596472,0.984665626,Freeway,ca_del_norte Freeway,del_norte,Del Norte,3/22/2020
408,13,ca_el_dorado,2,0.0134625,1.068633333,0.024455478,1.074925077,0.550490151,0.994146807,Freeway,ca_el_dorado Freeway,el_dorado,El Dorado,3/22/2020
409,13,ca_el_dorado,3,4.17E-05,1.132929167,0.000712963,1.133748573,0.058441558,0.99927726,Arterial,ca_el_dorado Arterial,el_dorado,El Dorado,3/22/2020
410,13,ca_fresno,1,0.000425,1.088554167,0.001392863,1.068436844,0.305126998,1.018828743,Freeway,ca_fresno Freeway,fresno,Fresno,3/22/2020
411,13,ca_fresno,2,0.016225,1.066933333,0.036445139,1.106249846,0.445189688,0.964459645,Freeway,ca_fresno Freeway,fresno,Fresno,3/22/2020
412,13,ca_fresno,3,0.0289,1.0605625,0.050778704,1.084930671,0.56913623,0.977539421,Arterial,ca_fresno Arterial,fresno,Fresno,3/22/2020
413,13,ca_glenn,1,0.000458333,1.069575,0.000804398,1.063712539,0.569784173,1.005511321,Freeway,ca_glenn Freeway,glenn,Glenn,3/22/2020
414,13,ca_glenn,3,0.004020833,1.0408875,0.005713657,1.049358912,0.70372321,0.99192706,Arterial,ca_glenn Arterial,glenn,Glenn,3/22/2020
415,13,ca_humboldt,2,0.002595833,1.0651625,0.008670602,1.064155633,0.299383293,1.000946165,Freeway,ca_humboldt Freeway,humboldt,Humboldt,3/22/2020
416,13,ca_humboldt,3,0.368166667,1.346216667,0.336715394,1.324928549,1.093406104,1.01606737,Arterial,ca_humboldt Arterial,humboldt,Humboldt,3/22/2020
417,13,ca_imperial,1,0.0266125,1.0975375,0.022700656,1.077325926,1.172322957,1.018760872,Freeway,ca_imperial Freeway,imperial,Imperial,3/22/2020
418,13,ca_imperial,2,0.008683333,1.062083333,0.016745139,1.067313619,0.518558454,0.99509958,Freeway,ca_imperial Freeway,imperial,Imperial,3/22/2020
419,13,ca_imperial,3,0.031229167,1.11665,0.034740664,1.11582963,0.898922572,1.000735211,Arterial,ca_imperial Arterial,imperial,Imperial,3/22/2020
420,13,ca_inyo,2,0.0247375,1.0900375,0.025624074,1.065524576,0.965400737,1.023005499,Freeway,ca_inyo Freeway,inyo,Inyo,3/22/2020
421,13,ca_inyo,3,0.056733333,1.1548,0.058047261,1.15473912,0.977364522,1.000052722,Arterial,ca_inyo Arterial,inyo,Inyo,3/22/2020
422,13,ca_kings,1,0,1.089195833,0.001778704,1.067500502,0,1.020323486,Freeway,ca_kings Freeway,kings,Kings,3/22/2020
423,13,ca_kings,2,0.0003125,1.001854167,0.001470139,1.002428048,0.21256495,0.999427509,Freeway,ca_kings Freeway,kings,Kings,3/22/2020
424,13,ca_kings,3,0.009229167,1.033095833,0.009905517,1.036678897,0.931719838,0.99654371,Arterial,ca_kings Arterial,kings,Kings,3/22/2020
425,13,ca_lake,2,0.001770833,1.023,0.003223341,1.024369136,0.549378209,0.998663435,Freeway,ca_lake Freeway,lake,Lake,3/22/2020
426,13,ca_lake,3,0.0177625,1.097241667,0.026649344,1.110901543,0.666526722,0.987703792,Arterial,ca_lake Arterial,lake,Lake,3/22/2020
427,13,ca_lassen,2,0.0040625,1.104320833,0.003050116,1.098876235,1.33191667,1.004954697,Freeway,ca_lassen Freeway,lassen,Lassen,3/22/2020
428,13,ca_lassen,3,0.069833333,1.170208333,0.064496759,1.164670062,1.08274174,1.004755228,Arterial,ca_lassen Arterial,lassen,Lassen,3/22/2020
429,13,ca_los_angeles,1,0.005125,1.006554167,0.230364699,1.536932639,0.022247332,0.654911049,Freeway,ca_los_angeles Freeway,los_angeles,Los Angeles,3/22/2020
430,13,ca_los_angeles,2,0.020933333,1.0084125,0.262042052,1.540661883,0.079885397,0.654531998,Freeway,ca_los_angeles Freeway,los_angeles,Los Angeles,3/22/2020
431,13,ca_los_angeles,3,0.2287375,1.248066667,0.379198843,1.475478897,0.603212548,0.845872259,Arterial,ca_los_angeles Arterial,los_angeles,Los Angeles,3/22/2020
432,13,ca_madera,2,0.003283333,1.058983333,0.02616385,1.085957099,0.125491214,0.975161297,Freeway,ca_madera Freeway,madera,Madera,3/22/2020
433,13,ca_madera,3,0.0479,1.047020833,0.066391898,1.071361883,0.721473573,0.977280273,Arterial,ca_madera Arterial,madera,Madera,3/22/2020
434,13,ca_marin,2,0.0068625,1,0.11140733,1.205066011,0.061598281,0.82983006,Freeway,ca_marin Freeway,marin,Marin,3/22/2020
435,13,ca_marin,3,0.1094875,1.1790375,0.137739198,1.215530671,0.794889922,0.969977581,Arterial,ca_marin Arterial,marin,Marin,3/22/2020
436,13,ca_mariposa,2,0.003333333,1.066029167,0.004431211,1.071389236,0.752239742,0.994997085,Freeway,ca_mariposa Freeway,mariposa,Mariposa,3/22/2020
437,13,ca_mendocino,2,0.00275,1.032166667,0.00433179,1.030986073,0.634841468,1.001145112,Freeway,ca_mendocino Freeway,mendocino,Mendocino,3/22/2020
438,13,ca_mendocino,3,0.0601875,1.192145833,0.062655864,1.190351659,0.960604419,1.001507264,Arterial,ca_mendocino Arterial,mendocino,Mendocino,3/22/2020
439,13,ca_merced,1,0,1.095,0.001512809,1.069357485,0,1.023979367,Freeway,ca_merced Freeway,merced,Merced,3/22/2020
440,13,ca_merced,2,0.010579167,1.048345833,0.01842284,1.061579823,0.574241917,0.987533684,Freeway,ca_merced Freeway,merced,Merced,3/22/2020
441,13,ca_merced,3,0.0136875,1.06275,0.031758333,1.082897029,0.430989242,0.981395249,Arterial,ca_merced Arterial,merced,Merced,3/22/2020
442,13,ca_modoc,2,0.0093,1.153129167,0.007443596,1.149871991,1.249396179,1.002832642,Freeway,ca_modoc Freeway,modoc,Modoc,3/22/2020
443,13,ca_modoc,3,0.2600625,1.2746625,0.25864784,1.276733758,1.005469446,0.99837769,Arterial,ca_modoc Arterial,modoc,Modoc,3/22/2020
444,13,ca_mono,2,0.048333333,1.121254167,0.051034414,1.119041319,0.947073356,1.001977449,Freeway,ca_mono Freeway,mono,Mono,3/22/2020
445,13,ca_mono,3,0.139325,1.1496375,0.135923573,1.147059954,1.025024559,1.002247089,Arterial,ca_mono Arterial,mono,Mono,3/22/2020
446,13,ca_monterey,2,0.0089,1.051341667,0.038596836,1.097161806,0.230588847,0.958237574,Freeway,ca_monterey Freeway,monterey,Monterey,3/22/2020
447,13,ca_monterey,3,0.151941667,1.203179167,0.178467245,1.238890895,0.851370045,0.971174436,Arterial,ca_monterey Arterial,monterey,Monterey,3/22/2020
448,13,ca_napa,2,0,1.001791667,0.199457986,1.282649113,0,0.781033298,Freeway,ca_napa Freeway,napa,Napa,3/22/2020
449,13,ca_napa,3,0.035516667,1.12075,0.117822608,1.227734838,0.301441865,0.91285998,Arterial,ca_napa Arterial,napa,Napa,3/22/2020
450,13,ca_nevada,1,0.169220833,1.263295833,0.055831327,1.090794637,3.030929801,1.158142688,Freeway,ca_nevada Freeway,nevada,Nevada,3/22/2020
451,13,ca_nevada,3,0.006366667,1.0792375,0.018101929,1.096269907,0.351712056,0.984463308,Arterial,ca_nevada Arterial,nevada,Nevada,3/22/2020
452,13,ca_orange,1,0.001879167,1,0.170671991,1.279389352,0.011010399,0.781622888,Freeway,ca_orange Freeway,orange,Orange,3/22/2020
453,13,ca_orange,2,0.014120833,1.0087875,0.221766975,1.398415316,0.063674194,0.721379041,Freeway,ca_orange Freeway,orange,Orange,3/22/2020
454,13,ca_orange,3,0.192266667,1.223233333,0.352037191,1.397997878,0.546154416,0.874989406,Arterial,ca_orange Arterial,orange,Orange,3/22/2020
455,13,ca_placer,1,0.103675,1.151208333,0.045724421,1.072287616,2.267387909,1.073600326,Freeway,ca_placer Freeway,placer,Placer,3/22/2020
456,13,ca_placer,2,0.018454167,1.015516667,0.102779552,1.129377199,0.179550954,0.899182901,Freeway,ca_placer Freeway,placer,Placer,3/22/2020
457,13,ca_placer,3,0.037208333,1.0879,0.081171875,1.139249653,0.458389477,0.954926778,Arterial,ca_placer Arterial,placer,Placer,3/22/2020
458,13,ca_plumas,2,0.0023875,1.0546375,0.003790509,1.050014738,0.629862595,1.004402569,Freeway,ca_plumas Freeway,plumas,Plumas,3/22/2020
459,13,ca_plumas,3,0.031133333,1.142008333,0.029894174,1.141689043,1.041451519,1.000279665,Arterial,ca_plumas Arterial,plumas,Plumas,3/22/2020
460,13,ca_riverside,1,0.0041625,1.0630375,0.063968056,1.170567361,0.065071542,0.908138682,Freeway,ca_riverside Freeway,riverside,Riverside,3/22/2020
461,13,ca_riverside,2,0.017945833,1.038379167,0.160301813,1.280027045,0.111950283,0.811216584,Freeway,ca_riverside Freeway,riverside,Riverside,3/22/2020
462,13,ca_riverside,3,0.071458333,1.127070833,0.140638503,1.199495139,0.508099359,0.93962101,Arterial,ca_riverside Arterial,riverside,Riverside,3/22/2020
463,13,ca_sacramento,1,0.0016875,1.011975,0.1508,1.278408025,0.011190318,0.791589994,Freeway,ca_sacramento Freeway,sacramento,Sacramento,3/22/2020
464,13,ca_sacramento,2,0.009066667,1.000866667,0.164867052,1.286977083,0.054993806,0.777688025,Freeway,ca_sacramento Freeway,sacramento,Sacramento,3/22/2020
465,13,ca_sacramento,3,0.12985,1.179645833,0.312876543,1.374192052,0.415019927,0.858428654,Arterial,ca_sacramento Arterial,sacramento,Sacramento,3/22/2020
466,13,ca_san_benito,2,0.000475,1.000804167,0.024285301,1.027946181,0.019559156,0.97359588,Freeway,ca_san_benito Freeway,san_benito,San Benito,3/22/2020
467,13,ca_san_benito,3,0.162870833,1.168529167,0.178906173,1.201289275,0.910370116,0.97272921,Arterial,ca_san_benito Arterial,san_benito,San Benito,3/22/2020
468,13,ca_san_bernardino,1,0.0089,1.062129167,0.06356277,1.142896065,0.140019071,0.929331371,Freeway,ca_san_bernardino Freeway,san_bernardino,San Bernardino,3/22/2020
469,13,ca_san_bernardino,2,0.018808333,1.043129167,0.071723688,1.131099807,0.262233215,0.922225572,Freeway,ca_san_bernardino Freeway,san_bernardino,San Bernardino,3/22/2020
470,13,ca_san_bernardino,3,0.076354167,1.130241667,0.105346682,1.155554321,0.724789477,0.978094795,Arterial,ca_san_bernardino Arterial,san_bernardino,San Bernardino,3/22/2020
471,13,ca_san_diego,1,0.013854167,1.007529167,0.114206867,1.217767593,0.12130765,0.827357513,Freeway,ca_san_diego Freeway,san_diego,San Diego,3/22/2020
472,13,ca_san_diego,2,0.020879167,1.005608333,0.18472064,1.36029591,0.113031043,0.739257044,Freeway,ca_san_diego Freeway,san_diego,San Diego,3/22/2020
473,13,ca_san_diego,3,0.091108333,1.1673875,0.170961111,1.263078434,0.532918467,0.924239912,Arterial,ca_san_diego Arterial,san_diego,San Diego,3/22/2020
474,13,ca_san_francisco,2,0.1196875,1.046945833,0.369073534,1.614928665,0.324291744,0.648292309,Freeway,ca_san_francisco Freeway,san_francisco,San Francisco,3/22/2020
475,13,ca_san_francisco,3,0.3624375,1.360891667,0.486592515,1.658407022,0.744848078,0.820601727,Arterial,ca_san_francisco Arterial,san_francisco,San Francisco,3/22/2020
476,13,ca_san_joaquin,1,0.000258333,1.058083333,0.03090216,1.101588503,0.008359718,0.960506877,Freeway,ca_san_joaquin Freeway,san_joaquin,San Joaquin,3/22/2020
477,13,ca_san_joaquin,2,0.015158333,1.033475,0.061013465,1.115590895,0.248442429,0.926392466,Freeway,ca_san_joaquin Freeway,san_joaquin,San Joaquin,3/22/2020
478,13,ca_san_joaquin,3,0.023691667,1.046891667,0.05686142,1.094359491,0.416656263,0.956625017,Arterial,ca_san_joaquin Arterial,san_joaquin,San Joaquin,3/22/2020
479,13,ca_san_luis_obispo,2,0.0009625,1.002920833,0.010887269,1.009026466,0.088406013,0.993948987,Freeway,ca_san_luis_obispo Freeway,san_luis_obispo,San Luis Obispo,3/22/2020
